id,timestamp,lat,lng,label,obstacle_id
5fc275e5-1320-48ad-a742-b94d1e1a7b1d,2026-05-29T01:27:10,38.42181420,-110.78267813,permanent_obstacle,11
66a791a1-4db7-4c71-93c5-b3e929e1b485,2026-05-29T01:27:14,38.42178898,-110.78308582,permanent_obstacle,11
b52329a2-e5da-4775-91c7-e42f54954d41,2026-05-29T01:28:02,38.42273250,-110.78174874,permanent_obstacle,12
88c6a7af-2827-425e-bdfe-c9c1e1d0f4ec,2026-05-29T01:28:05,38.42271674,-110.78185067,permanent_obstacle,12
e2672b58-1a7d-46df-a919-2a94ebf07d78,2026-05-29T01:28:08,38.42262323,-110.78188956,permanent_obstacle,12
00da045e-4415-440a-8202-3b89cd540a69,2026-05-29T01:28:11,38.42266526,-110.78178361,permanent_obstacle,12
b02780bb-2fbe-43e7-8117-b5ce5574b3df,2026-05-29T01:39:48,38.41791811,-110.78403264,permanent_obstacle,13
320e6eb3-a5c0-48d3-a8c0-d9d916491691,2026-05-29T01:39:51,38.41774999,-110.78378320,permanent_obstacle,13
a8dc034c-e034-4740-9f7b-e68f3d29a0a4,2026-05-29T01:39:54,38.41747259,-110.78377783,permanent_obstacle,13
99dcf135-c9c1-41b6-acb3-bafd902f90cf,2026-05-29T01:39:57,38.41768274,-110.78406751,permanent_obstacle,13
108717dc-9266-4eda-a019-f864a1878804,2026-05-29T01:40:21,38.42101567,-110.78008175,permanent_obstacle,14
58969c7b-e791-47b3-985c-e4f837f4bf23,2026-05-29T01:40:24,38.42061219,-110.78080058,permanent_obstacle,14
8276595e-0dbe-4d06-ba5d-d3bfb9fbb9b8,2026-05-29T01:40:27,38.41982205,-110.78127265,permanent_obstacle,14
6dc9a439-9fb0-48d6-8e8d-e17ab4f5d383,2026-05-29T01:40:30,38.42014988,-110.78014612,permanent_obstacle,14
7e1241e9-8cae-4076-b100-6377319525f3,2026-05-29T01:40:32,38.42065422,-110.77948093,permanent_obstacle,14
191d6709-456a-4741-9105-ba047172463e,2026-05-29T01:40:35,38.42092320,-110.77965260,permanent_obstacle,14
37def089-84d0-49da-8872-f1c82fc6ead3,2026-05-29T01:40:49,38.41944379,-110.78148186,permanent_obstacle,15
e0fce513-b932-4a38-bd7b-e4c235a9feb8,2026-05-29T01:40:51,38.41935553,-110.78153282,permanent_obstacle,15
4468575d-264e-4e17-b7d5-8ddc90aebdff,2026-05-29T01:40:56,38.41926096,-110.78143895,permanent_obstacle,15
2bd3b4cf-0f6b-429b-9b31-855f36280f68,2026-05-29T01:40:59,38.41937654,-110.78134239,permanent_obstacle,15
5a8bcdd8-237a-4947-8af8-885400d906f5,2026-05-29T01:41:02,38.41943328,-110.78140944,permanent_obstacle,15
f78b7d29-7b7e-4beb-a989-0fd02e856bd1,2026-05-29T01:41:53,38.42342805,-110.78639567,permanent_obstacle,16
5779efc3-6261-4f29-9222-2e1191c61cd4,2026-05-29T01:41:55,38.42337342,-110.78616500,permanent_obstacle,16
d55b0f72-eb1a-4b25-bdf4-d85461930b61,2026-05-29T01:41:57,38.42342385,-110.78607917,permanent_obstacle,16
0110b8e9-65d0-41fd-b43a-5f02c23b412e,2026-05-29T01:42:01,38.42313386,-110.78615963,permanent_obstacle,16
880d27ae-e52f-4e65-9f9c-562629193ffa,2026-05-29T01:42:04,38.42318430,-110.78635812,permanent_obstacle,16
1e892a4b-399a-4879-9afb-cc8907e5d04b,2026-05-29T01:42:07,38.42333139,-110.78643858,permanent_obstacle,16
d9749dc6-b8e3-4823-a397-e55ac15cb516,2026-05-29T01:43:15,38.42178898,-110.77643394,permanent_obstacle,17
3a89358c-306a-47ef-a848-aec478896636,2026-05-29T01:43:18,38.42246983,-110.77630520,permanent_obstacle,17
a4ee04d4-e75e-42cf-ba52-db7bebc2c7f3,2026-05-29T01:43:24,38.42289851,-110.77453494,permanent_obstacle,17
56a8045d-d590-4605-845b-25bea9d8ceb6,2026-05-29T01:43:27,38.42268838,-110.77401996,permanent_obstacle,17
d4e7225a-c348-429c-b8f2-c31c907d7e00,2026-05-29T01:43:31,38.42167131,-110.77538252,permanent_obstacle,17
97f9c8ea-972a-4733-8b8e-9b9c8fee31af,2026-05-29T11:28:45,38.41896465,-110.78441620,permanent_obstacle,18
95be4cab-76da-4991-a357-2b163d580603,2026-05-29T11:28:51,38.41886168,-110.78436658,permanent_obstacle,18
8ae0a9bd-fd89-456e-b4e5-5fbb3dc6340b,2026-05-29T11:28:55,38.41838254,-110.78437865,permanent_obstacle,18
8402552f-ebf9-4c76-a6cc-b8f887f416be,2026-05-29T11:28:59,38.41847080,-110.78449130,permanent_obstacle,18
cd5d2e38-461b-4fa4-b71e-95da23d1182f,2026-05-29T11:29:04,38.41892472,-110.78450739,permanent_obstacle,18
953a9db6-dace-41b4-ae3b-3ef7706f6864,2026-05-29T11:29:47,38.41866414,-110.78467906,permanent_obstacle,19
64c392ba-ef78-4241-9538-11e2c10f22c3,2026-05-29T11:29:49,38.41855907,-110.78476757,permanent_obstacle,19
55b1d8f6-9da2-4141-aa45-0704e4beb875,2026-05-29T11:29:52,38.41850653,-110.78475147,permanent_obstacle,19
f642e40f-4350-432f-8395-a5970afeaf9c,2026-05-29T11:29:55,38.41837203,-110.78450739,permanent_obstacle,19
777171bc-c117-4fd5-9e54-17834acd1d6f,2026-05-29T11:30:03,38.41869776,-110.78482658,permanent_obstacle,20
97a04276-ca16-4232-b496-a185c442d2ec,2026-05-29T11:30:06,38.41857588,-110.78484803,permanent_obstacle,20
84ebe05a-ca4e-4b58-abab-6f59faf145d2,2026-05-29T11:30:08,38.41845609,-110.78496605,permanent_obstacle,20
e0cbccb2-98fb-4ab0-9904-a13208331f79,2026-05-29T11:30:12,38.41840776,-110.78520209,permanent_obstacle,20
0ab6c871-2037-4894-8aa7-35ef03229088,2026-05-29T11:30:20,38.41830058,-110.78546226,permanent_obstacle,20
1e28e5b3-46dd-4fd6-92e3-ae6b4a42bfc8,2026-05-29T11:30:23,38.41838885,-110.78558832,permanent_obstacle,20
532d4cf1-4da5-44c2-8e29-c1f532aaddba,2026-05-29T11:30:26,38.41851073,-110.78549176,permanent_obstacle,20
5712b44e-4f74-4be4-9389-d5d94facfddf,2026-05-29T11:30:40,38.41882175,-110.78512162,permanent_obstacle,20
3ae2f7db-035a-4a20-b212-b6158f66aa73,2026-05-29T11:34:53,38.41926700,-110.78503747,permanent_obstacle,21
09970fd6-28a8-42e5-a8b7-9f1a4ef49cf4,2026-05-29T11:34:55,38.41924651,-110.78505959,permanent_obstacle,21
2b1d3bb7-d313-4ec0-bbc9-cc7f45f46d79,2026-05-29T11:34:57,38.41923233,-110.78503948,permanent_obstacle,21
46fd941a-4774-45c5-984d-886d9cce5878,2026-05-29T11:34:59,38.41924888,-110.78502037,permanent_obstacle,21
e77ed057-2e1d-44f7-bc71-8949a410d3a2,2026-05-29T11:35:14,38.41919713,-110.78503612,permanent_obstacle,22
c6ccf258-3e5f-4522-8ec9-fa9307effc3d,2026-05-29T11:35:16,38.41918977,-110.78504350,permanent_obstacle,22
0a62be48-c0b6-40a2-8b6d-1c3ce1cb4a3b,2026-05-29T11:35:18,38.41918373,-110.78503612,permanent_obstacle,22
a36c8f4d-f783-4882-a24f-96b686c3e4f0,2026-05-29T11:35:20,38.41919030,-110.78502741,permanent_obstacle,22
d2b89cc9-30a5-4518-9696-8c9eb2b2cffe,2026-05-29T11:35:27,38.41925045,-110.78497242,permanent_obstacle,23
a78d2162-97be-46dd-b3af-2db47ec465a2,2026-05-29T11:35:30,38.41924914,-110.78498516,permanent_obstacle,23
412002df-3dba-4cb2-9746-3b24e40279b8,2026-05-29T11:35:33,38.41923889,-110.78498583,permanent_obstacle,23
c83814ee-7320-433f-ab2e-131017b8f2b3,2026-05-29T11:35:35,38.41923837,-110.78497309,permanent_obstacle,23
307448a8-1f24-4c04-a96f-4acaf262605d,2026-05-29T11:35:40,38.41931455,-110.78500226,permanent_obstacle,24
e12a57d7-3fae-43f8-b8fe-e2f0c2574087,2026-05-29T11:35:42,38.41931481,-110.78501333,permanent_obstacle,24
2b13a76e-7c3a-4887-860e-6432a5858945,2026-05-29T11:35:44,38.41930535,-110.78501467,permanent_obstacle,24
ef388bf3-f22c-4713-8a45-46886d6b4307,2026-05-29T11:35:47,38.41930246,-110.78500193,permanent_obstacle,24
