id,timestamp,lat,lng,label
1d3de822-965c-4be8-9d8a-d17912426451,2025-11-13T21:47:19,43.65911684,-79.39518929,point_to_traverse
1c7747f4-f239-4e83-aac4-a2fd907250cc,2025-11-13T21:47:20,43.65945449,-79.39476013,point_to_traverse
5fb1dd08-addd-48da-9729-b79167c5e1ce,2025-11-13T21:47:21,43.65978436,-79.39464211,point_to_traverse
