lat,lon,elevation,gx,gy,slope_mag,slope_deg
43.6597928,-79.3962864,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962802,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.396274,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962677,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962615,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962553,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962491,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962428,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962366,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962304,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962242,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962179,114.0,0.0,0.0,0.0,0.0
43.6597928,-79.3962117,114.0,0.0,0.0,0.0,0.0
